
Subjects incorporated to date: 019
Data file started on machine PL_LABXP1

**********************************************************************
Subject 1, 05/04/2009 15:34:38 on PL_LABXP1, refresh 9.99ms, ID EP
  Item       RT
 28012    611.48
 28013    809.27
 28014    899.15
 28015    697.73
 44000    360.22
 44001    633.07
 44002   1200.03
 44003    529.95
 44004    819.25
 44005    649.47
 44006    809.27
 44007   1077.09
 44008   1844.21
 44009   1317.78
 44010    611.83
 44011    603.03
 44012    452.22
 44013    630.42
122000    489.41
122001    674.83
122002    693.96
122003    451.92
122004    669.17
122005   1231.79
122006    450.45
122007    695.47
122008    735.63
122009   1265.02
122010   -778.88
 21000    537.53
 21001    625.66
 21002    670.46
 21003    473.70
 21004    901.55
 21005    709.62
 21006   1375.47
 21007    707.21
 21008    459.44
 21009    533.89
 21010    961.30
 21011    810.90
 21012  -1250.93
 60000    270.45
 60001    735.03
 60002    601.40
 60003    619.27
 60004    533.18
 60005    389.53
 60006    988.77
 60007    619.23
 60008   1058.32
 60009    863.85
 60010   1010.66
 60011    722.26
 60012    559.31
 60013   1261.25
 60014    690.07
 60015    789.05
133000    469.44
133001    664.51
133002    921.36
133003    828.97
133004    569.30
133005   1243.55
133006   1258.42
133007   1909.49
133008   1801.50
133009   1273.96
133010   -612.89
 66000    416.12
 66001   1188.80
 66002    459.44
 66003    669.16
 66004   1379.59
 66005    807.69
 66006    918.73
 66007    549.66
 66008    540.43
 66009    782.38
 66010    675.14
 66011    495.06
 66012    624.55
 66013    773.69
 66014    799.01
  1000    483.32
  1001    516.23
  1002    492.04
  1003    541.54
  1004    910.53
  1005    881.26
  1006    904.51
  1007    798.53
  1008    624.54
  1009    764.81
  1010    899.94
  1011    471.00
  1012   1489.53
  1013   1073.41
 61000    412.42
 61001    612.88
 61002    524.05
 61003    803.26
 61004    749.07
 61005    678.90
 61006    689.14
 61007    709.23
 61008    691.44
 61009    509.37
 61010    526.99
 61011    918.85
 61012    811.38
 61013   1204.22
 47000    351.95
 47001    796.67
 47002    779.06
 47003   -789.13
 26000    340.01
 26001    495.04
 26002   1727.83
 26003    938.72
 26004    743.09
 26005    675.80
 26006   1064.93
 26007    915.24
 26008   -782.55
 48000    332.10
 48001    620.18
 48002   1842.68
 48003    727.48
 48004    633.19
 48005    649.20
 48006   1381.05
 48007    717.58
 48008   1270.93
 48009    650.88
 48010    913.51
 48011    819.89
 48012    933.54
 48013    776.10
 17000    357.19
 17001    440.75
 17002    880.00
 17003    599.26
 17004    689.17
 17005   1231.44
 17006    989.02
 17007   1328.33
 17008   2185.50
 17009    715.10
 17010    674.83
 17011    719.11
 17012   1004.15
 17013   1073.48
 14000    369.57
 14001    453.55
 14002    689.14
 14003    520.90
 14004    830.46
 14005    836.28
 14006    472.96
 14007    609.24
 14008    599.28
 14009    464.98
 14010   4309.66
 14011    689.14
 14012   1008.21
 14013   1977.51
 14014   1370.59
 58000    524.09
 58001   1152.64
 58002    594.94
 58003    799.31
 58004    532.50
 58005    734.54
 58006    838.95
 58007   1672.08
 58008    871.19
 58009    603.57
 58010    866.44
 58011    703.61
 58012    794.41
 58013   1374.92
 58014   1163.25
 18000    412.38
 18001    626.29
 18002    531.26
 18003    900.42
 18004    365.74
 18005    653.46
 18006    599.26
 18007    554.31
 18008    925.62
 18009   1043.66
 18010    629.22
 18011    497.79
 18012   1747.80
 18013    789.02
 18014    692.00
 39000    369.56
 39001   1465.20
 39002    966.86
 39003    512.70
 39004   -738.53
 49000    247.07
 49001    558.51
 49002   1020.78
 49003    592.62
 49004   1410.46
 49005    709.12
 49006    519.36
 49007    738.49
 49008    559.31
 49009    462.54
 49010    648.53
 49011    737.63
 49012    594.30
 49013    839.80
131000    333.41
131001   1458.17
131002    592.18
131003    742.21
131004    589.27
131005    928.84
131006   1258.99
131007    651.98
131008    547.55
131009    442.71
131010    452.23
131011   1266.19
131012    440.27
131013    542.94
131014   1030.66
  6000    373.35
  6001    742.73
  6002    915.49
  6003    506.54
  6004    847.73
  6005    753.68
  6006   1396.00
  6007    783.88
  6008   1346.75
  6009    808.99
  6010    607.43
  6011    821.54
  6012   3015.78
  6013    701.83
 15000    555.89
 15001    740.54
 15002   -639.96
114000    381.93
114001    908.87
114002   1791.30
114003    603.08
114004    632.47
114005    723.77
114006    613.87
114007   1245.63
114008    609.25
114009    729.09
114010    559.31
114011    665.17
114012    530.24
114013    579.28
 30000    396.13
 30001    858.93
 30002    576.70
 30003    613.67
 30004    908.87
 30005    649.20
 30006    818.98
 30007    641.09
 30008   -707.72
 33000    469.85
 33001    729.37
 33002    572.55
 33003    508.00
 33004    482.43
 33005    559.60
 33006    484.10
 33007    891.24
 33008    845.94
 33009   1429.72
 33010    575.60
112000    385.48
112001   1303.22
112002    673.58
112003   1312.87
112004    830.55
112005    709.40
112006    932.89
112007    588.89
112008    579.57
112009    506.20
112010    959.84
112011   1071.08
112012    599.55
 71000    391.00
 71001    830.10
 71002    828.12
 71003    532.47
 71004    719.38
 71005    664.76
 71006    637.34
 71007    740.38
 71008    506.27
 71009    667.64
 71010   1323.67
 71011    929.11
 71012    863.42
 71013    791.45
 53000    539.63
 53001   -668.23
 16000   1218.74
 16001   1509.15
 16002    858.63
 16003    467.48
 16004    536.22
 16005    644.41
 16006    670.09
 16007    659.46
 16008    953.18
 16009    920.21
 16010    599.18
 16011   1095.44
127000    479.71
127001    625.17
127002    919.83
127003    586.12
127004    795.64
127005    606.17
127006    481.38
127007    683.37
127008    983.61
127009    789.53
127010    779.31
127011    775.41
127012    993.18
127013    442.84
 31000    386.48
 31001    578.83
 31002   1460.48
 31003    538.33
 31004    769.32
 31005    580.90
 31006    705.65
 31007    739.36
 31008    764.18
 31009   1254.84
 31010    471.13
 31011   1702.86
 31012    854.46
 50000    441.97
 50001    499.68
 50002    973.12
 50003    562.72
 50004    920.44
 50005    579.59
 50006    723.10
 50007   1017.62
 50008    533.73
 50009    483.71
 50010    670.15
 50011    632.94
 50012    635.31
 27000    559.13
 27001    592.34
 27002   1105.55
 27003    599.45
 27004   1107.70
 27005    838.96
 27006   -644.59
120000    449.46
120001    591.97
120002    502.73
120003    594.98
120004    603.97
120005    781.85
120006    501.77
120007    509.37
120008    609.25
120009    582.85
120010   1134.21
120011    819.90
120012    738.26
120013    384.01
 63000    494.39
 63001    679.51
 63002    770.83
 63003   1024.06
 63004    596.03
 63005   1183.39
 63006    619.52
 63007    541.75
 63008    654.68
 63009   2104.97
 63010    822.91
 63011    473.61
 63012    669.45
128000    319.92
128001    738.25
128002    733.69
128003    534.74
128004    549.86
128005    533.94
128006   -492.60
 11000     46.61
 11001   1597.97
 11002    507.01
 11003    411.78
 11004    521.58
 11005    524.54
 11006    661.27
 11007    625.30
 11008    616.18
 11009    749.35
 11010  -1846.54
130000   1041.31
130001   1208.75
130002    530.92
130003    976.97
130004   1012.89
130005   1501.90
130006    811.36
130007    629.51
130008    618.11
130009    540.08
130010    752.51
130011    563.97
130012    839.46
130013    580.66
 13000    787.84
 13001    541.73
 13002    565.96
 13003    599.18
 13004    538.09
 13005    720.49
 13006    636.31
 13007   1180.63
 13008   1296.17
 13009    700.92
 13010    543.00
 13011   1140.30
 13012    654.91
 35000    736.30
 35001    575.06
 35002    901.05
 35003    520.78
 35004    558.89
 35005    611.95
 35006    959.66
 35007    602.50
 35008    895.55
 35009    642.25
 35010    869.19
 35011    829.56
 35012    608.09
  4000    329.91
  4001   2038.48
  4002    412.31
  4003    431.38
  4004    589.56
  4005    999.03
  4006   -514.52
118000    364.05
118001    659.47
118002    483.91
118003    619.52
118004    879.18
118005    641.01
118006    989.82
118007   1001.11
118008    469.03
118009   1606.03
118010    870.28
118011    560.80
118012    532.29
118013    732.27
118014    494.26
 45000    368.50
 45001    581.59
 45002    773.84
 45003   1126.68
 45004    835.15
 45005    700.38
 45006   1386.91
 45007    489.69
 45008    545.58
 45009    610.66
 45010    875.19
 69000    430.56
 69001    879.50
 69002    837.57
 69003    663.72
 69004    551.36
 69005    715.88
 69006    769.04
 69007    644.52
 69008    579.37
 69009    784.21
 69010    429.47
 69011    622.48
 69012    512.85
 69013    834.43
 69014    440.77
 24000    430.02
 24001    719.87
 24002    955.86
 24003    607.47
 24004    758.02
 24005    511.81
 24006    822.56
 24007   1038.45
 24008    509.37
 24009    642.90
 24010    581.90
 24011   1300.27
 24012    847.51
 24013    567.06
 24014    719.02
121000    350.88
121001    426.80
121002    785.37
121003    978.80
121004    470.87
121005    477.99
121006   1091.44
121007    669.17
121008    528.76
121009    629.22
121010    465.25
121011   1099.36
121012    775.18
121013    389.53
121014    374.44
115000    504.32
115001    509.36
115002    529.44
115003    948.81
115004    766.08
115005    492.21
115006    854.22
115007    589.27
115008    915.84
115009    839.88
115010    828.96
115011    500.85
115012    658.75
115013    789.64
115014    779.95
115015    516.70
 22000    433.77
 22001    619.89
 22002    489.39
 22003    629.54
 22004    614.70
 22005    829.41
 22006    539.65
 22007    559.31
 22008   -872.72
 41000     20.01
 41001   1298.46
 41002   1375.04
 41003    513.43
 41004    609.25
 41005    659.18
 41006    797.98
 41007    895.57
 41008   1204.70
 41009    589.27
 41010    509.50
 41011    834.38
 41012    870.55
 41013    542.62
 41014   1296.02
119000    409.54
119001    533.60
119002   1068.66
119003   -560.44
 12000    600.11
 12001   -804.23
 54000    735.80
 54001    967.96
 54002    509.37
 54003    469.42
 54004    660.12
 54005   1330.12
 54006    645.31
 54007   1693.33
 54008    750.40
 54009   -651.54
129000    984.18
129001    554.81
129002    673.28
129003   1548.05
129004    505.59
129005   1158.55
129006    443.22
129007    689.11
129008    981.45
129009    583.57
129010    609.59
129011    438.92
129012    607.96
129013   1428.21
129014    818.98
  5000    469.44
  5001    471.71
  5002    606.54
  5003    910.04
  5004    787.70
  5005    529.98
  5006   1421.65
  5007    885.93
  5008    641.62
  5009    609.67
  5010    759.25
  5011    875.23
  2000   1488.14
  2001    551.37
  2002    539.34
  2003    390.51
  2004    604.46
  2005   1654.36
  2006   1021.84
  2007    521.55
  2008    539.35
  2009    617.23
  2010    461.93
  2011    671.35
  2012    740.28
132000    353.43
132001    555.13
132002    445.93
132003    520.10
132004    599.18
132005    769.65
132006    626.60
132007    391.03
132008    723.99
132009    492.02
132010   2417.44
132011   1558.96
132012    668.04
132013    485.18
 10000    349.59
 10001    550.95
 10002    532.64
 10003    518.75
 10004    782.63
 10005   1061.01
 10006    650.60
 10007    679.16
 10008    571.37
 10009    421.89
 10010    651.03
 10011    510.28
 10012    569.30
 10013    453.18
 10014    564.10
 10015    551.86
116000    328.42
116001    622.43
116002    481.64
116003    519.36
116004    499.98
116005    461.13
116006    596.26
116007    442.46
116008   1206.88
116009    591.23
116010    798.55
116011   -524.04
 62000    415.58
 62001    586.51
 62002    591.77
 62003    451.14
 62004    678.29
 62005   1281.27
 62006    830.89
 62007    819.95
 62008    583.86
 62009    600.12
 62010    682.62
 62011   1117.99
 62012    885.82
 62013    759.06
 43000    444.78
 43001    742.87
 43002    495.74
 43003    684.09
 43004    490.04
 43005    449.45
 43006    820.82
 43007   1298.58
 43008    636.99
 43009    620.56
 43010    487.50
 43011    449.44
 43012    529.35
 40000    351.24
 40001    650.02
 40002   1362.04
 40003    636.40
 40004    509.38
 40005   1697.85
 40006    529.35
 40007   1061.48
 40008    493.86
 40009    679.16
 40010    629.21
 40011    579.20
 40012    553.18
 40013    715.60
  7000    379.56
  7001    773.23
  7002    690.62
  7003    509.36
  7004    581.09
  7005    511.41
  7006   -573.15
 34000    450.42
 34001    594.33
 34002    879.88
 34003    604.61
 34004    898.88
 34005    464.66
 34006    606.75
 34007    765.02
 34008    895.48
 34009    486.90
 34010    622.54
 34011    544.09
 34012    449.45
 34013    679.15
 57000    429.40
 57001    721.10
 57002    424.77
 57003    409.50
 57004   1208.48
 57005    529.35
 57006   1005.27
 57007   1315.86
 57008    829.67
 57009    868.92
 57010    562.30
 57011    771.28
 57012    880.11
 57013   1029.28
 25000    302.65
 25001    619.23
 25002   1002.30
 25003    442.85
 25004    481.67
 25005    570.76
 25006    494.68
 25007    544.18
 25008    751.64
 25009    842.24
 25010    607.70
 25011    909.53
 25012    689.12
 68000    233.02
 68001    598.36
 68002    998.75
 68003    700.70
 68004    872.39
 68005    527.73
 68006    943.71
 68007    803.53
 68008    611.78
 68009    531.67
 68010    887.87
 68011    474.63
 68012    954.23
 68013    648.81
 68014    868.91
 68015    462.81
 29000    549.80
 29001    499.39
 29002   1016.35
 29003    914.63
 29004    607.92
 29005    429.38
 29006    479.50
 29007    589.98
 29008   1099.45
 29009    693.91
 29010   1134.44
 29011    898.35
 29012    659.18
 29013    700.62
 29014    512.78
 29015   -579.29
  8000    433.05
  8001    736.00
  8002    644.03
  8003    650.25
  8004    670.93
  8005   1489.80
  8006    625.53
  8007    514.99
  8008    565.03
  8009    705.75
  8010   1231.00
  8011    508.16
  8012    489.09
124000    269.69
124001    597.57
124002    545.24
124003    572.23
124004   1238.43
124005   1278.39
124006   1292.41
124007    664.99
124008   1098.62
124009    619.92
124010   1145.31
124011    436.05
124012    639.23
124013    497.06
 46000    326.41
 46001    418.22
 46002    781.09
 46003    507.67
 46004    662.48
 46005    522.59
 46006   1837.69
 46007    512.09
 46008    952.64
 46009    521.30
 46010    726.32
 46011    998.22
 46012    779.78
 46013    459.90

**********************************************************************
Subject 4, 05/04/2009 15:27:15 on PL_LABXP3, refresh 9.99ms, ID CLK
  Item       RT
101000   2566.10
101001   1426.00
101002  -1288.38
102000   1673.29
102001   1100.35
102002   1441.02
102003   2353.33
102004   3685.32
102005   4793.91
102006   2737.10
102007    990.92
102008   1208.78
102009   2285.35
102010    899.64
102011    579.29
102012    977.98
103000    992.78
103001  -1748.47
104000   2115.36
104001   2259.21
104002   2216.90
104003   1987.49
104004   1570.63
104005   1290.68
104006   1374.21
104007   1947.53
104008  -5437.52
105000   1858.46
105001   2452.35
105002   2167.50
105003   1201.38
105004   1178.79
105005    671.83
105006    883.42
105007    678.21
105008    712.01
105009   1031.03
105010   2046.95
105011    991.72
106000    722.06
106001   1311.86
106002   2294.24
106003   1057.85
106004    760.88
106005    869.91
106006    909.14
106007    899.15
106008    961.65
106009   2208.62
106010    727.10
106011   1196.28
106012    789.85
106013   1480.09
107000    749.36
107001   1834.04
107002    820.65
107003    814.23
107004   1119.31
107005   1443.11
107006    615.22
107007   1073.08
107008    944.47
107009   1565.07
107010    666.08
107011    737.13
107012    909.14
108000    479.71
108001   2107.58
108002   1032.67
108003   1474.45
108004    970.02
108005   1731.53
108006   3987.66
108007   1118.87
108008   1047.30
108009   1672.28
108010    598.98
108011  -1029.07
 72000   1425.54
 72001    884.66
 72002   1661.85
 72003   1158.07
 72004    994.61
 72005    955.87
 72006    779.31
 72007    939.10
 72008   1159.11
 72009   1367.68
 72010   1155.69
 72011    819.26
 72012   1409.68
 72013   1282.60
 72014   1099.74
 72015   1000.87
131000    685.38
131001   1980.02
131002    748.50
131003   1933.06
131004    942.84
131005  -1605.27
132000   1288.65
132001   2506.82
132002   1550.81
132003   1009.52
132004   1198.00
132005    881.48
132006   1262.13
132007   1209.51
132008   2048.84
132009    898.08
132010   1197.97
132011   1471.12
132012   1937.55
132013    811.25
 37000   1274.20
 37001   1159.65
 37002   1599.79
 37003    827.78
 37004   1458.16
 37005   1443.85
 37006   2277.88
 37007   1338.34
 37008   1118.60
 37009   1589.42
 37010    724.10
 37011    571.33
 37012   1368.27
 37013   1243.78
128000    769.04
128001   1410.15
128002  -1917.58
 16000   2177.27
 16001   2062.05
 16002    992.37
 16003   1182.60
 16004   1428.20
 16005   1530.69
 16006   1628.34
 16007    978.77
 16008   1393.68
 16009   1599.99
 16010   1342.72
 16011   1778.78
 40000    953.64
 40001   1669.15
 40002   1641.62
 40003    841.40
 40004    762.01
 40005    960.77
 40006    783.60
 40007   1791.14
 40008   1888.78
 40009   1026.57
 40010   1043.85
 40011    582.14
 40012    808.99
 40013    649.70
 60000   1175.01
 60001   1074.26
 60002   1065.94
 60003    790.20
 60004   1077.38
 60005    960.66
 60006   1609.09
 60007    968.78
 60008   2586.78
 60009    818.98
 60010   2047.42
 60011   1146.07
 60012    607.04
 60013   1093.58
 60014    834.00
 60015    846.74
120000    904.66
120001   1517.11
120002    871.04
120003    828.96
120004    773.89
120005   1608.92
120006    738.46
120007    850.02
120008   1275.39
120009   1141.64
120010   1710.79
120011   1479.39
120012   1091.94
120013    909.60
 32000   1516.48
 32001   1288.38
 32002    968.79
 32003   1148.12
 32004   2068.80
 32005    831.57
 32006   1750.25
 32007    792.31
 32008   1598.49
 32009   1488.12
 32010    830.33
 32011    805.78
 32012    811.27
 32013   1237.50
 41000    477.19
 41001   2270.06
 41002   1830.74
 41003    689.35
 41004   1249.23
 41005    947.19
 41006  -2287.11
 66000   1089.75
 66001   1957.86
 66002    831.42
 66003    933.89
 66004   1541.02
 66005   1747.80
 66006    757.86
 66007    984.17
 66008    823.79
 66009    861.30
 66010    639.21
 66011    948.81
 66012    887.78
 66013   1088.64
 66014    748.55
119000    948.82
119001   1364.72
119002   1430.90
119003    712.70
119004    590.33
119005    792.11
119006   1313.64
119007    871.39
119008    799.01
119009    774.61
119010    664.57
119011    928.94
119012    777.49
 42000   1018.74
 42001    773.73
 42002   1168.63
 42003    740.28
 42004   1902.58
 42005    696.23
 42006    747.05
 42007   1220.63
 42008  -1797.74
 13000   1133.34
 13001    878.90
 13002    815.05
 13003    713.80
 13004   1428.20
 13005   1727.82
 13006   2007.58
 13007    867.23
 13008   3907.26
 13009   1631.91
 13010    938.82
 13011   1196.70
 13012    845.89
121000    833.38
121001   3516.36
121002   1911.83
121003    894.67
121004    769.20
121005   1748.24
121006   1937.88
121007    679.16
121008    709.85
121009    742.05
121010    671.97
121011   1420.57
121012   1096.75
121013    674.93
121014    665.64
 47000    701.19
 47001   1170.32
 47002   1016.24
 47003   1265.17
 47004    844.44
 47005   1282.60
 47006   1966.81
 47007    920.23
 47008   1630.02
 47009   1052.55
 47010    669.17
 47011    734.05
 47012    749.07
133000    725.88
133001    819.61
133002   1768.15
133003    696.80
133004    719.11
133005    815.89
133006    961.77
133007   2819.11
133008    893.27
133009    989.59
133010   1343.59
133011   1531.38
 53000    699.14
 53001  -1253.13
 36000   1999.27
 36001   1314.94
 36002   1083.40
 36003    820.08
 36004    752.12
 36005    799.00
 36006    743.76
 36007    828.96
 36008    737.27
 36009   1456.10
 36010    881.74
 36011   1415.75
 36012    999.45
 36013    828.95
 36014   1105.45
  7000   1338.36
  7001    932.11
  7002    981.61
  7003    846.38
  7004    702.65
  7005    724.93
  7006   1597.99
  7007   1024.80
  7008   1534.23
  7009   1343.71
  7010    729.09
  7011    797.65
  7012   1592.36
 33000   1532.13
 33001   1049.39
 33002    766.37
 33003    702.36
 33004    786.24
 33005   1270.74
 33006    888.79
 33007   1028.23
 33008    968.79
 33009   1484.83
 33010    918.60
115000   1218.48
115001    878.90
115002    871.18
115003    612.53
115004    672.95
115005    619.15
115006    983.96
115007    700.38
115008   1181.69
115009    683.73
115010    817.79
115011    629.72
115012   1123.55
115013    988.16
115014    707.45
115015   1268.41
 15000   1371.42
 15001   1440.05
 15002    791.54
 15003   1791.39
 15004    697.81
 15005    814.04
 15006   1767.77
 15007    765.55
 15008   1028.76
 15009    722.65
 15010   1104.03
 15011    719.11
 15012    667.00
 15013    558.44
124000    724.72
124001   1191.38
124002    753.75
124003   1545.46
124004    930.04
124005   1857.65
124006   1089.80
124007    865.22
124008   1897.60
124009    878.90
124010    903.30
124011    714.20
124012    868.54
124013    725.11
 61000    907.71
 61001    809.00
 61002   1362.24
 61003    913.87
 61004    689.49
 61005    572.65
 61006   1147.60
 61007    678.78
 61008   1080.77
 61009   1014.56
 61010    790.09
 61011    842.90
 61012    652.13
 61013    699.16
 31000    795.41
 31001   1550.62
 31002   1101.88
 31003    875.22
 31004    935.72
 31005    623.96
 31006   -599.33
112000   1092.26
112001   1479.81
112002    610.98
112003   1310.13
112004   1763.22
112005    561.91
112006    948.70
112007    936.66
112008    968.78
112009    828.97
112010    988.24
112011   1565.84
112012    662.90
 68000   1488.13
 68001   1190.39
 68002   2952.90
 68003   1133.45
 68004    658.81
 68005   1845.45
 68006    990.80
 68007   1154.32
 68008    691.15
 68009    658.99
 68010    745.92
 68011    807.53
 68012    948.81
 68013    893.43
 68014   1577.54
 68015    563.05
 49000   1097.95
 49001   1510.67
 49002   1312.03
 49003    948.82
 49004    819.36
 49005    999.42
 49006    778.06
 49007   1209.08
 49008   1198.50
 49009   1075.47
 49010    792.74
 49011   1232.08
 49012   2140.94
 49013    910.68
 63000   2928.97
 63001    874.31
 63002   1477.73
 63003   1298.35
 63004    881.02
 63005   1718.67
 63006   1318.34
 63007   3321.91
 63008    845.70
 63009   1221.25
 63010    972.41
 63011    650.91
 63012    851.13
 25000    515.18
 25001   2206.23
 25002   1251.93
 25003   1633.20
 25004   2669.86
 25005    675.01
 25006    889.35
 25007    662.64
 25008   2366.53
 25009    973.13
 25010   1078.65
 25011    621.68
 25012    661.52
 20000    879.78
 20001   1095.17
 20002    988.85
 20003    522.60
 20004    779.03
 20005    779.87
 20006   1060.41
 20007    669.17
 20008    799.00
 20009    964.34
 20010   1021.04
 20011    856.54
 20012   1005.45
114000    821.72
114001    833.37
114002   2476.87
114003    887.51
114004    696.91
114005    870.85
114006    786.91
114007    868.12
114008    984.57
114009    613.95
114010   1323.88
114011    835.36
114012    837.34
114013   1541.16
 29000   1917.43
 29001    923.24
 29002   1311.77
 29003   1369.47
 29004    819.29
 29005    838.96
 29006    721.98
 29007    857.26
 29008   1088.64
 29009    639.21
 29010   1661.04
 29011    731.56
 29012    920.16
 29013    849.83
 29014    686.40
 29015   1373.29
 56000    610.03
 56001   1123.29
 56002    866.89
 56003    908.86
 56004    920.82
 56005   3489.36
 56006    719.45
 56007   2676.47
 56008    963.24
 56009    701.53
 56010   1594.06
 56011    893.52
 56012   1852.98
 56013   1627.53
 56014   1698.59
 56015    647.03
 10000    593.82
 10001   2066.22
 10002    594.64
 10003    632.09
 10004    609.16
 10005    841.73
 10006   1012.34
 10007    773.93
 10008    936.33
 10009    739.08
 10010    845.41
 10011    809.98
 10012   1438.58
 10013    652.68
 10014    801.14
 10015    820.40
  8000    882.69
  8001   1585.19
  8002    686.69
  8003    810.97
  8004    922.90
  8005    906.20
  8006   1304.04
  8007   1062.03
  8008    763.92
  8009   2906.32
  8010    967.55
  8011    713.73
  8012    928.17
 55000   1888.62
 55001    948.83
 55002    792.03
 55003    838.96
 55004    640.57
 55005   2214.17
 55006    799.04
 55007    775.10
 55008    669.17
 55009    729.09
 55010    800.08
 55011    922.97
 55012   1308.67
 55013   1432.82
 55014    559.31
 55015   1022.31
 55016    572.00
 28000    932.87
 28001    620.71
 28002   1011.24
 28003   1576.69
 28004    782.81
 28005    742.85
 28006   1281.88
 28007   1386.14
 28008    764.43
 28009    729.81
 28010   1428.20
 28011   1667.19
 28012  -4172.85
 65000   2973.85
 65001   2263.68
 65002    726.08
 65003    699.13
 65004    772.62
 65005    790.42
 65006    801.25
 65007    631.07
 65008    514.37
 65009    720.87
 65010    771.02
 65011    836.09
 65012    798.85
 65013   1150.23
 65014    757.36
116000    720.47
116001   1160.33
116002   1157.92
116003   1199.47
116004    695.44
116005    695.49
116006    704.41
116007    643.77
116008   1004.44
116009   1334.49
116010   1293.13
116011   -632.41
  1000   3116.07
  1001    882.21
  1002   2001.02
  1003    705.61
  1004    755.23
  1005    707.24
  1006    872.30
  1007   1756.14
  1008   1399.71
  1009    972.85
  1010    967.74
  1011    692.42
  1012   1327.28
  1013   1079.93
  3000   1230.25
  3001    789.02
  3002   1761.14
  3003    699.13
  3004    741.70
  3005    604.88
  3006   1218.47
  3007    984.22
  3008    760.24
  3009    790.94
  3010    629.91
  3011    887.52
  3012    805.24
 12000   1783.74
 12001   1048.69
 12002    749.07
 12003    551.39
 12004    653.38
 12005   1631.10
 12006   1330.96
 12007    689.14
 12008   1572.51
 12009    965.38
 12010    652.95
 12011    738.99
 12012    627.84
 12013    781.85
 12014    838.70
  9000    828.58
  9001    779.03
  9002    608.87
  9003    680.33
  9004    629.22
  9005    731.11
  9006    712.77
  9007   1895.21
  9008   2147.29
  9009    799.00
  9010    699.13
  9011    990.80
 70000   1003.33
 70001   1399.40
 70002    871.38
 70003    719.10
 70004   1322.16
 70005    939.18
 70006    741.59
 70007    931.02
 70008    782.35
 70009    908.86
 70010    858.97
 70011  -1334.89
 44000   2798.09
 44001    948.55
 44002   3311.11
 44003    745.53
 44004    699.57
 44005    732.92
 44006   1845.60
 44007   1451.09
 44008   1737.37
 44009   1927.20
 44010    885.46
 44011    719.38
 44012    530.55
 44013   1408.43
 21000   1502.35
 21001    755.60
 21002    924.41
 21003    752.48
 21004    867.50
 21005   1566.94
 21006    665.93
 21007    739.98
 21008    538.09
 21009   1168.80
 21010    589.13
 21011    955.95
 21012   1308.69
 21013   2294.23
118000    649.49
118001    622.89
118002    629.50
118003   1019.00
118004   1185.41
118005    724.37
118006    777.49
118007    820.87
118008    738.29
118009   1182.74
118010   1515.73
118011   1274.13
118012    776.98
118013   1027.29
118014    553.36
 52000    743.84
 52001   1152.64
 52002   1260.73
 52003    889.17
 52004    746.15
 52005    708.98
 52006    807.62
 52007   1092.53
 52008    690.08
 52009    989.04
 52010    851.97
 52011    835.04
 52012    724.76
 18000    845.74
 18001    714.32
 18002    637.83
 18003    578.69
 18004    574.68
 18005    582.61
 18006    673.19
 18007    625.84
 18008    719.39
 18009    749.42
 18010    509.66
 18011    812.30
 18012  -2001.93
 48000   3027.80
 48001    671.24
 48002   1933.55
 48003   1032.10
 48004    630.52
 48005    939.10
 48006    829.93
 48007    950.94
 48008   1458.43
 48009    846.61
 48010   1123.69
 48011    744.11
 48012    971.64
 48013    998.02
 46000    574.92
 46001    706.31
 46002   1271.62
 46003   1011.78
 46004   1218.65
 46005    610.57
 46006    739.08
 46007    709.69
 46008    842.39
 46009   1021.04
 46010    838.28
 46011   1362.60
 46012    908.86
 46013    871.64
  5000    596.02
  5001   2103.80
  5002   -878.44
113000   2292.58
113001   1505.82
113002    639.19
113003    962.01
113004   -813.57
 59000   1142.79
 59001   1756.43
 59002   2241.79
 59003    769.12
 59004    689.56
 59005    914.27
 59006    881.19
 59007   1098.63
 59008   1685.68
 59009    764.32
 59010    880.07
 59011   1727.82
 59012    855.45
 59013    855.93
 59014    599.26
 59015    691.79
 24000    759.06
 24001    998.75
 24002    757.03
 24003   -557.68
 64000   2239.69
 64001   1791.91
 64002   1110.54
 64003   2930.35
 64004    746.96
 64005   1558.04
 64006   1633.22
 64007   1412.18
 64008   1039.96
 64009    812.58
 64010    788.58
 64011    536.73
 64012    695.68
 64013    850.99
 64014   1039.96
 35000    575.74
 35001    691.36
 35002    971.74
 35003    725.52
 35004    748.34
 35005    933.11
 35006   1809.65
 35007    662.00
 35008   1300.44
 35009    941.24
 35010   1448.18
 35011    760.09
 35012   -770.47
 38000   2310.92
 38001    871.36
 38002    659.19
 38003    808.96
 38004    743.07
 38005    715.74
 38006    722.25
 38007   1184.65
 38008    676.86
 38009   1058.67
 38010    649.95
 38011    789.02
 38012    761.61
 38013   1398.80
  4000    595.04
  4001    910.49
  4002    518.28
  4003    672.71
  4004    729.93
  4005    895.39
  4006   1617.96
  4007   1354.03
  4008    855.21
  4009    749.25
  4010    811.86
  4011   1059.18
  4012    626.62
  4013    848.01
126000    966.26
126001   1764.87
126002    686.60
126003   1347.94
126004    802.35
126005   1035.42
126006   1090.40
126007   1068.66
126008   1370.46
126009    593.81
126010    765.19
126011    639.66
 23000    740.52
 23001    775.36
 23002    627.91
 23003   2517.75
 23004    719.11
 23005   1418.22
 23006   1110.62
 23007    968.92
 23008    547.95
 23009   2047.39
 23010   1482.37
